DateKey,Date,Year,CurrYearOffset,YearCompleted,Quarter Number,Quarter,Month Number of Year,Month Name,Week Number,Week & Year,WeeknYear,CurrWeekOffset,WeekCompleted,Day of Week Number,Day of Week Name,Day of Week Initial,Day Type,Fiscal Year,Fiscal Quarter
20200506,2020-05-06 00:00:00.000,2020,-3,True,2,"Q2",5,"May",19,"W19 2020",202019,-157,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200507,2020-05-07 00:00:00.000,2020,-3,True,2,"Q2",5,"May",19,"W19 2020",202019,-157,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200508,2020-05-08 00:00:00.000,2020,-3,True,2,"Q2",5,"May",19,"W19 2020",202019,-157,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200511,2020-05-11 00:00:00.000,2020,-3,True,2,"Q2",5,"May",20,"W20 2020",202020,-156,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200512,2020-05-12 00:00:00.000,2020,-3,True,2,"Q2",5,"May",20,"W20 2020",202020,-156,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200513,2020-05-13 00:00:00.000,2020,-3,True,2,"Q2",5,"May",20,"W20 2020",202020,-156,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200514,2020-05-14 00:00:00.000,2020,-3,True,2,"Q2",5,"May",20,"W20 2020",202020,-156,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200515,2020-05-15 00:00:00.000,2020,-3,True,2,"Q2",5,"May",20,"W20 2020",202020,-156,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200518,2020-05-18 00:00:00.000,2020,-3,True,2,"Q2",5,"May",21,"W21 2020",202021,-155,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200519,2020-05-19 00:00:00.000,2020,-3,True,2,"Q2",5,"May",21,"W21 2020",202021,-155,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200520,2020-05-20 00:00:00.000,2020,-3,True,2,"Q2",5,"May",21,"W21 2020",202021,-155,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200521,2020-05-21 00:00:00.000,2020,-3,True,2,"Q2",5,"May",21,"W21 2020",202021,-155,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200522,2020-05-22 00:00:00.000,2020,-3,True,2,"Q2",5,"May",21,"W21 2020",202021,-155,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200525,2020-05-25 00:00:00.000,2020,-3,True,2,"Q2",5,"May",22,"W22 2020",202022,-154,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200526,2020-05-26 00:00:00.000,2020,-3,True,2,"Q2",5,"May",22,"W22 2020",202022,-154,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200527,2020-05-27 00:00:00.000,2020,-3,True,2,"Q2",5,"May",22,"W22 2020",202022,-154,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200528,2020-05-28 00:00:00.000,2020,-3,True,2,"Q2",5,"May",22,"W22 2020",202022,-154,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200529,2020-05-29 00:00:00.000,2020,-3,True,2,"Q2",5,"May",22,"W22 2020",202022,-154,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200601,2020-06-01 00:00:00.000,2020,-3,True,2,"Q2",6,"June",23,"W23 2020",202023,-153,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200602,2020-06-02 00:00:00.000,2020,-3,True,2,"Q2",6,"June",23,"W23 2020",202023,-153,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200603,2020-06-03 00:00:00.000,2020,-3,True,2,"Q2",6,"June",23,"W23 2020",202023,-153,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200604,2020-06-04 00:00:00.000,2020,-3,True,2,"Q2",6,"June",23,"W23 2020",202023,-153,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200605,2020-06-05 00:00:00.000,2020,-3,True,2,"Q2",6,"June",23,"W23 2020",202023,-153,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200608,2020-06-08 00:00:00.000,2020,-3,True,2,"Q2",6,"June",24,"W24 2020",202024,-152,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200609,2020-06-09 00:00:00.000,2020,-3,True,2,"Q2",6,"June",24,"W24 2020",202024,-152,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200610,2020-06-10 00:00:00.000,2020,-3,True,2,"Q2",6,"June",24,"W24 2020",202024,-152,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200611,2020-06-11 00:00:00.000,2020,-3,True,2,"Q2",6,"June",24,"W24 2020",202024,-152,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200612,2020-06-12 00:00:00.000,2020,-3,True,2,"Q2",6,"June",24,"W24 2020",202024,-152,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200615,2020-06-15 00:00:00.000,2020,-3,True,2,"Q2",6,"June",25,"W25 2020",202025,-151,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200616,2020-06-16 00:00:00.000,2020,-3,True,2,"Q2",6,"June",25,"W25 2020",202025,-151,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200617,2020-06-17 00:00:00.000,2020,-3,True,2,"Q2",6,"June",25,"W25 2020",202025,-151,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200618,2020-06-18 00:00:00.000,2020,-3,True,2,"Q2",6,"June",25,"W25 2020",202025,-151,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200619,2020-06-19 00:00:00.000,2020,-3,True,2,"Q2",6,"June",25,"W25 2020",202025,-151,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200622,2020-06-22 00:00:00.000,2020,-3,True,2,"Q2",6,"June",26,"W26 2020",202026,-150,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200623,2020-06-23 00:00:00.000,2020,-3,True,2,"Q2",6,"June",26,"W26 2020",202026,-150,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200624,2020-06-24 00:00:00.000,2020,-3,True,2,"Q2",6,"June",26,"W26 2020",202026,-150,True,2,"Wednesday","W​​","Weekday","FY2020","FQ4 2020"
20200625,2020-06-25 00:00:00.000,2020,-3,True,2,"Q2",6,"June",26,"W26 2020",202026,-150,True,3,"Thursday","T​​​","Weekday","FY2020","FQ4 2020"
20200626,2020-06-26 00:00:00.000,2020,-3,True,2,"Q2",6,"June",26,"W26 2020",202026,-150,True,4,"Friday","F​​​​","Weekday","FY2020","FQ4 2020"
20200629,2020-06-29 00:00:00.000,2020,-3,True,2,"Q2",6,"June",27,"W27 2020",202027,-149,True,0,"Monday","M","Weekday","FY2020","FQ4 2020"
20200630,2020-06-30 00:00:00.000,2020,-3,True,2,"Q2",6,"June",27,"W27 2020",202027,-149,True,1,"Tuesday","T​","Weekday","FY2020","FQ4 2020"
20200101,2020-01-01 00:00:00.000,2020,-3,True,1,"Q1",1,"January",1,"W01 2020",202001,-175,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200102,2020-01-02 00:00:00.000,2020,-3,True,1,"Q1",1,"January",1,"W01 2020",202001,-175,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200103,2020-01-03 00:00:00.000,2020,-3,True,1,"Q1",1,"January",1,"W01 2020",202001,-175,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200106,2020-01-06 00:00:00.000,2020,-3,True,1,"Q1",1,"January",2,"W02 2020",202002,-174,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200107,2020-01-07 00:00:00.000,2020,-3,True,1,"Q1",1,"January",2,"W02 2020",202002,-174,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200108,2020-01-08 00:00:00.000,2020,-3,True,1,"Q1",1,"January",2,"W02 2020",202002,-174,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200109,2020-01-09 00:00:00.000,2020,-3,True,1,"Q1",1,"January",2,"W02 2020",202002,-174,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200110,2020-01-10 00:00:00.000,2020,-3,True,1,"Q1",1,"January",2,"W02 2020",202002,-174,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200113,2020-01-13 00:00:00.000,2020,-3,True,1,"Q1",1,"January",3,"W03 2020",202003,-173,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200114,2020-01-14 00:00:00.000,2020,-3,True,1,"Q1",1,"January",3,"W03 2020",202003,-173,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200115,2020-01-15 00:00:00.000,2020,-3,True,1,"Q1",1,"January",3,"W03 2020",202003,-173,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200116,2020-01-16 00:00:00.000,2020,-3,True,1,"Q1",1,"January",3,"W03 2020",202003,-173,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200117,2020-01-17 00:00:00.000,2020,-3,True,1,"Q1",1,"January",3,"W03 2020",202003,-173,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200120,2020-01-20 00:00:00.000,2020,-3,True,1,"Q1",1,"January",4,"W04 2020",202004,-172,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200121,2020-01-21 00:00:00.000,2020,-3,True,1,"Q1",1,"January",4,"W04 2020",202004,-172,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200122,2020-01-22 00:00:00.000,2020,-3,True,1,"Q1",1,"January",4,"W04 2020",202004,-172,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200123,2020-01-23 00:00:00.000,2020,-3,True,1,"Q1",1,"January",4,"W04 2020",202004,-172,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200124,2020-01-24 00:00:00.000,2020,-3,True,1,"Q1",1,"January",4,"W04 2020",202004,-172,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200127,2020-01-27 00:00:00.000,2020,-3,True,1,"Q1",1,"January",5,"W05 2020",202005,-171,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200128,2020-01-28 00:00:00.000,2020,-3,True,1,"Q1",1,"January",5,"W05 2020",202005,-171,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200129,2020-01-29 00:00:00.000,2020,-3,True,1,"Q1",1,"January",5,"W05 2020",202005,-171,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200130,2020-01-30 00:00:00.000,2020,-3,True,1,"Q1",1,"January",5,"W05 2020",202005,-171,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200131,2020-01-31 00:00:00.000,2020,-3,True,1,"Q1",1,"January",5,"W05 2020",202005,-171,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200203,2020-02-03 00:00:00.000,2020,-3,True,1,"Q1",2,"February",6,"W06 2020",202006,-170,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200204,2020-02-04 00:00:00.000,2020,-3,True,1,"Q1",2,"February",6,"W06 2020",202006,-170,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200205,2020-02-05 00:00:00.000,2020,-3,True,1,"Q1",2,"February",6,"W06 2020",202006,-170,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200206,2020-02-06 00:00:00.000,2020,-3,True,1,"Q1",2,"February",6,"W06 2020",202006,-170,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200207,2020-02-07 00:00:00.000,2020,-3,True,1,"Q1",2,"February",6,"W06 2020",202006,-170,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200210,2020-02-10 00:00:00.000,2020,-3,True,1,"Q1",2,"February",7,"W07 2020",202007,-169,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200211,2020-02-11 00:00:00.000,2020,-3,True,1,"Q1",2,"February",7,"W07 2020",202007,-169,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200212,2020-02-12 00:00:00.000,2020,-3,True,1,"Q1",2,"February",7,"W07 2020",202007,-169,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200213,2020-02-13 00:00:00.000,2020,-3,True,1,"Q1",2,"February",7,"W07 2020",202007,-169,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200214,2020-02-14 00:00:00.000,2020,-3,True,1,"Q1",2,"February",7,"W07 2020",202007,-169,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200217,2020-02-17 00:00:00.000,2020,-3,True,1,"Q1",2,"February",8,"W08 2020",202008,-168,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200218,2020-02-18 00:00:00.000,2020,-3,True,1,"Q1",2,"February",8,"W08 2020",202008,-168,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200219,2020-02-19 00:00:00.000,2020,-3,True,1,"Q1",2,"February",8,"W08 2020",202008,-168,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200220,2020-02-20 00:00:00.000,2020,-3,True,1,"Q1",2,"February",8,"W08 2020",202008,-168,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200221,2020-02-21 00:00:00.000,2020,-3,True,1,"Q1",2,"February",8,"W08 2020",202008,-168,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200224,2020-02-24 00:00:00.000,2020,-3,True,1,"Q1",2,"February",9,"W09 2020",202009,-167,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200225,2020-02-25 00:00:00.000,2020,-3,True,1,"Q1",2,"February",9,"W09 2020",202009,-167,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200226,2020-02-26 00:00:00.000,2020,-3,True,1,"Q1",2,"February",9,"W09 2020",202009,-167,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200227,2020-02-27 00:00:00.000,2020,-3,True,1,"Q1",2,"February",9,"W09 2020",202009,-167,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200228,2020-02-28 00:00:00.000,2020,-3,True,1,"Q1",2,"February",9,"W09 2020",202009,-167,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200302,2020-03-02 00:00:00.000,2020,-3,True,1,"Q1",3,"March",10,"W10 2020",202010,-166,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200303,2020-03-03 00:00:00.000,2020,-3,True,1,"Q1",3,"March",10,"W10 2020",202010,-166,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200304,2020-03-04 00:00:00.000,2020,-3,True,1,"Q1",3,"March",10,"W10 2020",202010,-166,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200305,2020-03-05 00:00:00.000,2020,-3,True,1,"Q1",3,"March",10,"W10 2020",202010,-166,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200306,2020-03-06 00:00:00.000,2020,-3,True,1,"Q1",3,"March",10,"W10 2020",202010,-166,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200309,2020-03-09 00:00:00.000,2020,-3,True,1,"Q1",3,"March",11,"W11 2020",202011,-165,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200310,2020-03-10 00:00:00.000,2020,-3,True,1,"Q1",3,"March",11,"W11 2020",202011,-165,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200311,2020-03-11 00:00:00.000,2020,-3,True,1,"Q1",3,"March",11,"W11 2020",202011,-165,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200312,2020-03-12 00:00:00.000,2020,-3,True,1,"Q1",3,"March",11,"W11 2020",202011,-165,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200313,2020-03-13 00:00:00.000,2020,-3,True,1,"Q1",3,"March",11,"W11 2020",202011,-165,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200316,2020-03-16 00:00:00.000,2020,-3,True,1,"Q1",3,"March",12,"W12 2020",202012,-164,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200317,2020-03-17 00:00:00.000,2020,-3,True,1,"Q1",3,"March",12,"W12 2020",202012,-164,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200318,2020-03-18 00:00:00.000,2020,-3,True,1,"Q1",3,"March",12,"W12 2020",202012,-164,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200319,2020-03-19 00:00:00.000,2020,-3,True,1,"Q1",3,"March",12,"W12 2020",202012,-164,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200320,2020-03-20 00:00:00.000,2020,-3,True,1,"Q1",3,"March",12,"W12 2020",202012,-164,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200323,2020-03-23 00:00:00.000,2020,-3,True,1,"Q1",3,"March",13,"W13 2020",202013,-163,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200324,2020-03-24 00:00:00.000,2020,-3,True,1,"Q1",3,"March",13,"W13 2020",202013,-163,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20200325,2020-03-25 00:00:00.000,2020,-3,True,1,"Q1",3,"March",13,"W13 2020",202013,-163,True,2,"Wednesday","W​​","Weekday","FY2020","FQ3 2020"
20200326,2020-03-26 00:00:00.000,2020,-3,True,1,"Q1",3,"March",13,"W13 2020",202013,-163,True,3,"Thursday","T​​​","Weekday","FY2020","FQ3 2020"
20200327,2020-03-27 00:00:00.000,2020,-3,True,1,"Q1",3,"March",13,"W13 2020",202013,-163,True,4,"Friday","F​​​​","Weekday","FY2020","FQ3 2020"
20200330,2020-03-30 00:00:00.000,2020,-3,True,1,"Q1",3,"March",14,"W14 2020",202014,-162,True,0,"Monday","M","Weekday","FY2020","FQ3 2020"
20200331,2020-03-31 00:00:00.000,2020,-3,True,1,"Q1",3,"March",14,"W14 2020",202014,-162,True,1,"Tuesday","T​","Weekday","FY2020","FQ3 2020"
20210101,2021-01-01 00:00:00.000,2021,-2,True,1,"Q1",1,"January",53,"W53 2020",202053,-123,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210104,2021-01-04 00:00:00.000,2021,-2,True,1,"Q1",1,"January",1,"W01 2021",202101,-122,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210105,2021-01-05 00:00:00.000,2021,-2,True,1,"Q1",1,"January",1,"W01 2021",202101,-122,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210106,2021-01-06 00:00:00.000,2021,-2,True,1,"Q1",1,"January",1,"W01 2021",202101,-122,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210107,2021-01-07 00:00:00.000,2021,-2,True,1,"Q1",1,"January",1,"W01 2021",202101,-122,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
20210108,2021-01-08 00:00:00.000,2021,-2,True,1,"Q1",1,"January",1,"W01 2021",202101,-122,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210111,2021-01-11 00:00:00.000,2021,-2,True,1,"Q1",1,"January",2,"W02 2021",202102,-121,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210112,2021-01-12 00:00:00.000,2021,-2,True,1,"Q1",1,"January",2,"W02 2021",202102,-121,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210113,2021-01-13 00:00:00.000,2021,-2,True,1,"Q1",1,"January",2,"W02 2021",202102,-121,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210114,2021-01-14 00:00:00.000,2021,-2,True,1,"Q1",1,"January",2,"W02 2021",202102,-121,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
20210115,2021-01-15 00:00:00.000,2021,-2,True,1,"Q1",1,"January",2,"W02 2021",202102,-121,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210118,2021-01-18 00:00:00.000,2021,-2,True,1,"Q1",1,"January",3,"W03 2021",202103,-120,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210119,2021-01-19 00:00:00.000,2021,-2,True,1,"Q1",1,"January",3,"W03 2021",202103,-120,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210120,2021-01-20 00:00:00.000,2021,-2,True,1,"Q1",1,"January",3,"W03 2021",202103,-120,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210121,2021-01-21 00:00:00.000,2021,-2,True,1,"Q1",1,"January",3,"W03 2021",202103,-120,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
20210122,2021-01-22 00:00:00.000,2021,-2,True,1,"Q1",1,"January",3,"W03 2021",202103,-120,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210125,2021-01-25 00:00:00.000,2021,-2,True,1,"Q1",1,"January",4,"W04 2021",202104,-119,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210126,2021-01-26 00:00:00.000,2021,-2,True,1,"Q1",1,"January",4,"W04 2021",202104,-119,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210127,2021-01-27 00:00:00.000,2021,-2,True,1,"Q1",1,"January",4,"W04 2021",202104,-119,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210128,2021-01-28 00:00:00.000,2021,-2,True,1,"Q1",1,"January",4,"W04 2021",202104,-119,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
20210129,2021-01-29 00:00:00.000,2021,-2,True,1,"Q1",1,"January",4,"W04 2021",202104,-119,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210201,2021-02-01 00:00:00.000,2021,-2,True,1,"Q1",2,"February",5,"W05 2021",202105,-118,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210202,2021-02-02 00:00:00.000,2021,-2,True,1,"Q1",2,"February",5,"W05 2021",202105,-118,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210203,2021-02-03 00:00:00.000,2021,-2,True,1,"Q1",2,"February",5,"W05 2021",202105,-118,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210204,2021-02-04 00:00:00.000,2021,-2,True,1,"Q1",2,"February",5,"W05 2021",202105,-118,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
20210205,2021-02-05 00:00:00.000,2021,-2,True,1,"Q1",2,"February",5,"W05 2021",202105,-118,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210208,2021-02-08 00:00:00.000,2021,-2,True,1,"Q1",2,"February",6,"W06 2021",202106,-117,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210209,2021-02-09 00:00:00.000,2021,-2,True,1,"Q1",2,"February",6,"W06 2021",202106,-117,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210210,2021-02-10 00:00:00.000,2021,-2,True,1,"Q1",2,"February",6,"W06 2021",202106,-117,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210211,2021-02-11 00:00:00.000,2021,-2,True,1,"Q1",2,"February",6,"W06 2021",202106,-117,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
20210212,2021-02-12 00:00:00.000,2021,-2,True,1,"Q1",2,"February",6,"W06 2021",202106,-117,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210215,2021-02-15 00:00:00.000,2021,-2,True,1,"Q1",2,"February",7,"W07 2021",202107,-116,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210216,2021-02-16 00:00:00.000,2021,-2,True,1,"Q1",2,"February",7,"W07 2021",202107,-116,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210217,2021-02-17 00:00:00.000,2021,-2,True,1,"Q1",2,"February",7,"W07 2021",202107,-116,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210218,2021-02-18 00:00:00.000,2021,-2,True,1,"Q1",2,"February",7,"W07 2021",202107,-116,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
20210219,2021-02-19 00:00:00.000,2021,-2,True,1,"Q1",2,"February",7,"W07 2021",202107,-116,True,4,"Friday","F​​​​","Weekday","FY2021","FQ3 2021"
20210222,2021-02-22 00:00:00.000,2021,-2,True,1,"Q1",2,"February",8,"W08 2021",202108,-115,True,0,"Monday","M","Weekday","FY2021","FQ3 2021"
20210223,2021-02-23 00:00:00.000,2021,-2,True,1,"Q1",2,"February",8,"W08 2021",202108,-115,True,1,"Tuesday","T​","Weekday","FY2021","FQ3 2021"
20210224,2021-02-24 00:00:00.000,2021,-2,True,1,"Q1",2,"February",8,"W08 2021",202108,-115,True,2,"Wednesday","W​​","Weekday","FY2021","FQ3 2021"
20210225,2021-02-25 00:00:00.000,2021,-2,True,1,"Q1",2,"February",8,"W08 2021",202108,-115,True,3,"Thursday","T​​​","Weekday","FY2021","FQ3 2021"
