ProductKey,ProductAlternateKey,ProductSubcategoryKey,Weight Unit Measure Code,Size Unit Measure Code,English Product Name,Standard Cost,Finished Goods Flag,Color,Safety Stock Level,Reorder Point,List Price,Size,Size Range,Weight,Days To Manufacture,Product Line,Dealer Price,Class,Style,Model Name,English Description,Start Date,End Date,Status,ProductCategoryKey,Category,Subcategory
426,"FR-M63B-40",12,"LB","CM","ML Mountain Frame - Black, 40","185.8193",True,"Black",500,375,"348.76","40","38-40 CM",3,1,"M","209.256","M","U","ML Mountain Frame","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
427,"FR-M63B-44",12,"LB","CM","ML Mountain Frame - Black, 44","185.8193",True,"Black",500,375,"348.76","44","42-46 CM",3,1,"M","209.256","M","U","ML Mountain Frame","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
428,"FR-M63B-48",12,"LB","CM","ML Mountain Frame - Black, 48","185.8193",True,"Black",500,375,"348.76","48","48-52 CM",3,1,"M","209.256","M","U","ML Mountain Frame","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.",2006-07-01 00:00:00.000,"6/30/2003","",2,"Components","Mountain Frames"
492,"FR-T98Y-60",16,"LB","CM","HL Touring Frame - Yellow, 60","601.7437",True,"Yellow",500,375,"1003.91","60","60-62 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
493,"FR-T67Y-62",16,"LB","CM","LL Touring Frame - Yellow, 62","199.8519",True,"Yellow",500,375,"333.42","62","60-62 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
494,"FR-T98Y-46",16,"LB","CM","HL Touring Frame - Yellow, 46","601.7437",True,"Yellow",500,375,"1003.91","46","42-46 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
495,"FR-T98Y-50",16,"LB","CM","HL Touring Frame - Yellow, 50","601.7437",True,"Yellow",500,375,"1003.91","50","48-52 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
496,"FR-T98Y-54",16,"LB","CM","HL Touring Frame - Yellow, 54","601.7437",True,"Yellow",500,375,"1003.91","54","54-58 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
497,"FR-T98U-46",16,"LB","CM","HL Touring Frame - Blue, 46","601.7437",True,"Blue",500,375,"1003.91","46","42-46 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
498,"FR-T98U-50",16,"LB","CM","HL Touring Frame - Blue, 50","601.7437",True,"Blue",500,375,"1003.91","50","48-52 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
499,"FR-T98U-54",16,"LB","CM","HL Touring Frame - Blue, 54","601.7437",True,"Blue",500,375,"1003.91","54","54-58 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
500,"FR-T98U-60",16,"LB","CM","HL Touring Frame - Blue, 60","601.7437",True,"Blue",500,375,"1003.91","60","60-62 CM",3,1,"T","602.346","H","U","HL Touring Frame","The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
501,"RD-2308",9,"G","","Rear Derailleur","53.9282",True,"Silver",500,375,"121.46","","NA",215,1,"","72.876","","","Rear Derailleur","Wide-link design.",2007-07-01 00:00:00.000,"","Current",2,"Components","Derailleurs"
502,"FR-T67U-50",16,"LB","CM","LL Touring Frame - Blue, 50","199.8519",True,"Blue",500,375,"333.42","50","48-52 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
503,"FR-T67U-54",16,"LB","CM","LL Touring Frame - Blue, 54","199.8519",True,"Blue",500,375,"333.42","54","54-58 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
504,"FR-T67U-58",16,"LB","CM","LL Touring Frame - Blue, 58","199.8519",True,"Blue",500,375,"333.42","58","54-58 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
505,"FR-T67U-62",16,"LB","CM","LL Touring Frame - Blue, 62","199.8519",True,"Blue",500,375,"333.42","62","60-62 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
506,"FR-T67Y-44",16,"LB","CM","LL Touring Frame - Yellow, 44","199.8519",True,"Yellow",500,375,"333.42","44","42-46 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
507,"FR-T67Y-50",16,"LB","CM","LL Touring Frame - Yellow, 50","199.8519",True,"Yellow",500,375,"333.42","50","48-52 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
508,"FR-T67Y-54",16,"LB","CM","LL Touring Frame - Yellow, 54","199.8519",True,"Yellow",500,375,"333.42","54","54-58 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
509,"FR-T67Y-58",16,"LB","CM","LL Touring Frame - Yellow, 58","199.8519",True,"Yellow",500,375,"333.42","58","54-58 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
510,"FR-T67U-44",16,"LB","CM","LL Touring Frame - Blue, 44","199.8519",True,"Blue",500,375,"333.42","44","42-46 CM",3,1,"T","200.052","L","U","LL Touring Frame","Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.",2007-07-01 00:00:00.000,"","Current",2,"Components","Touring Frames"
511,"FR-M63S-40",12,"LB","CM","ML Mountain Frame-W - Silver, 40","199.3757",True,"Silver",500,375,"364.09","40","38-40 CM",3,1,"M","218.454","M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
512,"FR-M63S-42",12,"LB","CM","ML Mountain Frame-W - Silver, 42","199.3757",True,"Silver",500,375,"364.09","42","42-46 CM",3,1,"M","218.454","M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
513,"FR-M63S-46",12,"LB","CM","ML Mountain Frame-W - Silver, 46","199.3757",True,"Silver",500,375,"364.09","46","42-46 CM",3,1,"M","218.454","M","W","ML Mountain Frame-W","The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
514,"RB-9231",6,"G","","Rear Brakes","47.286",True,"Silver",500,375,"106.5","","NA",317,1,"","63.9","","","Rear Brakes","",2007-07-01 00:00:00.000,"","Current",2,"Components","Brakes"
524,"FR-M21S-42",12,"LB","CM","LL Mountain Frame - Silver, 42","144.5938",True,"Silver",500,375,"264.05","42","42-46 CM",3,1,"M","158.43","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
525,"FR-M21S-44",12,"LB","CM","LL Mountain Frame - Silver, 44","144.5938",True,"Silver",500,375,"264.05","44","42-46 CM",3,1,"M","158.43","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
526,"FR-M21S-48",12,"LB","CM","LL Mountain Frame - Silver, 48","144.5938",True,"Silver",500,375,"264.05","48","48-52 CM",3,1,"M","158.43","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
527,"FR-M21S-52",12,"LB","CM","LL Mountain Frame - Silver, 52","144.5938",True,"Silver",500,375,"264.05","52","48-52 CM",3,1,"M","158.43","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
531,"FR-M21B-42",12,"LB","CM","LL Mountain Frame - Black, 42","136.785",True,"Black",500,375,"249.79","42","42-46 CM",3,1,"M","149.874","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
532,"FR-M21B-44",12,"LB","CM","LL Mountain Frame - Black, 44","136.785",True,"Black",500,375,"249.79","44","42-46 CM",3,1,"M","149.874","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
533,"FR-M21B-48",12,"LB","CM","LL Mountain Frame - Black, 48","136.785",True,"Black",500,375,"249.79","48","48-52 CM",3,1,"M","149.874","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
534,"FR-M21B-52",12,"LB","CM","LL Mountain Frame - Black, 52","136.785",True,"Black",500,375,"249.79","52","48-52 CM",3,1,"M","149.874","L","U","LL Mountain Frame","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2007-07-01 00:00:00.000,"","Current",2,"Components","Mountain Frames"
542,"PD-M282",13,"G","","LL Mountain Pedal","17.9776",True,"Silver/Black",500,375,"40.49","","NA",218,1,"M","24.294","L","","LL Mountain Pedal","Expanded platform so you can ride in any shoes; great for all-around riding.",2007-07-01 00:00:00.000,"","Current",2,"Components","Pedals"
543,"PD-M340",13,"G","","ML Mountain Pedal","27.568",True,"Silver/Black",500,375,"62.09","","NA",215,1,"M","37.254","M","","ML Mountain Pedal","Lightweight, durable, clipless pedal with adjustable tension.",2007-07-01 00:00:00.000,"","Current",2,"Components","Pedals"
544,"PD-M562",13,"G","","HL Mountain Pedal","35.9596",True,"Silver/Black",500,375,"80.99","","NA",185,1,"M","48.594","H","","HL Mountain Pedal","Stainless steel; designed to shed mud easily.",2007-07-01 00:00:00.000,"","Current",2,"Components","Pedals"
545,"PD-R347",13,"G","","LL Road Pedal","17.9776",True,"Silver/Black",500,375,"40.49","","NA",189,1,"R","24.294","L","","LL Road Pedal","Clipless pedals - aluminum.",2007-07-01 00:00:00.000,"","Current",2,"Components","Pedals"
546,"PD-R563",13,"G","","ML Road Pedal","27.568",True,"Silver/Black",500,375,"62.09","","NA",168,1,"R","37.254","M","","ML Road Pedal","Lightweight aluminum alloy construction.",2007-07-01 00:00:00.000,"","Current",2,"Components","Pedals"
547,"PD-R853",13,"G","","HL Road Pedal","35.9596",True,"Silver/Black",500,375,"80.99","","NA",149,1,"R","48.594","H","","HL Road Pedal","Top-of-the-line clipless pedals with adjustable tension.",2007-07-01 00:00:00.000,"","Current",2,"Components","Pedals"
552,"FD-2342",9,"G","","Front Derailleur","40.6216",True,"Silver",500,375,"91.49","","NA",88,1,"","54.894","","","Front Derailleur","Wide-link design.",2007-07-01 00:00:00.000,"","Current",2,"Components","Derailleurs"
555,"FB-9873",6,"G","","Front Brakes","47.286",True,"Silver",500,375,"106.5","","NA",317,1,"","63.9","","","Front Brakes","All-weather brake pads; provides superior stopping by applying more surface to the rim.",2007-07-01 00:00:00.000,"","Current",2,"Components","Brakes"
556,"CS-4759",8,"G","","LL Crankset","77.9176",True,"Black",500,375,"175.49","","NA",600,1,"","105.294","L","","LL Crankset","Super rigid spindle.",2007-07-01 00:00:00.000,"","Current",2,"Components","Cranksets"
557,"CS-6583",8,"G","","ML Crankset","113.8816",True,"Black",500,375,"256.49","","NA",635,1,"","153.894","M","","ML Crankset","High-strength crank arm.",2007-07-01 00:00:00.000,"","Current",2,"Components","Cranksets"
558,"CS-9183",8,"G","","HL Crankset","179.8156",True,"Black",500,375,"404.99","","NA",575,1,"","242.994","H","","HL Crankset","Triple crankset; alumunim crank arm; flawless shifting.",2007-07-01 00:00:00.000,"","Current",2,"Components","Cranksets"
601,"BB-7421",5,"G","","LL Bottom Bracket","23.9716",True,"NA",500,375,"53.99","","NA",223,1,"","32.394","L","","LL Bottom Bracket","Chromoly steel.",2007-07-01 00:00:00.000,"","Current",2,"Components","Bottom Brackets"
602,"BB-8107",5,"G","","ML Bottom Bracket","44.9506",True,"NA",500,375,"101.24","","NA",168,1,"","60.744","M","","ML Bottom Bracket","Aluminum alloy cups; large diameter spindle.",2007-07-01 00:00:00.000,"","Current",2,"Components","Bottom Brackets"
603,"BB-9108",5,"G","","HL Bottom Bracket","53.9416",True,"NA",500,375,"121.49","","NA",170,1,"","72.894","H","","HL Bottom Bracket","Aluminum alloy cups and a hollow axle.",2007-07-01 00:00:00.000,"","Current",2,"Components","Bottom Brackets"
381,"BK-R64Y-38",2,"LB","CM","Road-550-W Yellow, 38","605.6492",True,"Yellow",100,75,"1000.4375","38","38-40 CM",17,4,"R","600.2625","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
382,"BK-R64Y-38",2,"LB","CM","Road-550-W Yellow, 38","713.0798",True,"Yellow",100,75,"1120.49","38","38-40 CM",17,4,"R","672.294","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
383,"BK-R64Y-40",2,"LB","CM","Road-550-W Yellow, 40","605.6492",True,"Yellow",100,75,"1000.4375","40","38-40 CM",18,4,"R","600.2625","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
384,"BK-R64Y-40",2,"LB","CM","Road-550-W Yellow, 40","713.0798",True,"Yellow",100,75,"1120.49","40","38-40 CM",18,4,"R","672.294","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
385,"BK-R64Y-42",2,"LB","CM","Road-550-W Yellow, 42","605.6492",True,"Yellow",100,75,"1000.4375","42","42-46 CM",18,4,"R","600.2625","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
386,"BK-R64Y-42",2,"LB","CM","Road-550-W Yellow, 42","713.0798",True,"Yellow",100,75,"1120.49","42","42-46 CM",18,4,"R","672.294","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
387,"BK-R64Y-44",2,"LB","CM","Road-550-W Yellow, 44","605.6492",True,"Yellow",100,75,"1000.4375","44","42-46 CM",18,4,"R","600.2625","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
388,"BK-R64Y-44",2,"LB","CM","Road-550-W Yellow, 44","713.0798",True,"Yellow",100,75,"1120.49","44","42-46 CM",18,4,"R","672.294","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
389,"BK-R64Y-48",2,"LB","CM","Road-550-W Yellow, 48","605.6492",True,"Yellow",100,75,"1000.4375","48","48-52 CM",19,4,"R","600.2625","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
390,"BK-R64Y-48",2,"LB","CM","Road-550-W Yellow, 48","713.0798",True,"Yellow",100,75,"1120.49","48","48-52 CM",19,4,"R","672.294","M","W","Road-550-W","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
580,"BK-R79Y-40",2,"LB","CM","Road-350-W Yellow, 40","1082.51",True,"Yellow",100,75,"1700.99","40","38-40 CM",15,4,"R","1020.594","M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
581,"BK-R79Y-42",2,"LB","CM","Road-350-W Yellow, 42","1082.51",True,"Yellow",100,75,"1700.99","42","42-46 CM",16,4,"R","1020.594","M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
582,"BK-R79Y-44",2,"LB","CM","Road-350-W Yellow, 44","1082.51",True,"Yellow",100,75,"1700.99","44","42-46 CM",16,4,"R","1020.594","M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
583,"BK-R79Y-48",2,"LB","CM","Road-350-W Yellow, 48","1082.51",True,"Yellow",100,75,"1700.99","48","48-52 CM",16,4,"R","1020.594","M","W","Road-350-W","Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Road Bikes"
587,"BK-M38S-38",1,"LB","CM","Mountain-400-W Silver, 38","419.7784",True,"Silver",100,75,"769.49","38","38-40 CM",26,4,"M","461.694","M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Mountain Bikes"
588,"BK-M38S-40",1,"LB","CM","Mountain-400-W Silver, 40","419.7784",True,"Silver",100,75,"769.49","40","38-40 CM",27,4,"M","461.694","M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Mountain Bikes"
589,"BK-M38S-42",1,"LB","CM","Mountain-400-W Silver, 42","419.7784",True,"Silver",100,75,"769.49","42","42-46 CM",27,4,"M","461.694","M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Mountain Bikes"
590,"BK-M38S-46",1,"LB","CM","Mountain-400-W Silver, 46","419.7784",True,"Silver",100,75,"769.49","46","42-46 CM",27,4,"M","461.694","M","W","Mountain-400-W","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",2007-07-01 00:00:00.000,"","Current",1,"Bikes","Mountain Bikes"
310,"BK-R93R-62",2,"LB","CM","Road-150 Red, 62","2171.2942",True,"Red",100,75,"3578.27","62","60-62 CM",15,4,"R","2146.962","H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
311,"BK-R93R-44",2,"LB","CM","Road-150 Red, 44","2171.2942",True,"Red",100,75,"3578.27","44","42-46 CM",14,4,"R","2146.962","H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
312,"BK-R93R-48",2,"LB","CM","Road-150 Red, 48","2171.2942",True,"Red",100,75,"3578.27","48","48-52 CM",14,4,"R","2146.962","H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
313,"BK-R93R-52",2,"LB","CM","Road-150 Red, 52","2171.2942",True,"Red",100,75,"3578.27","52","48-52 CM",14,4,"R","2146.962","H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
314,"BK-R93R-56",2,"LB","CM","Road-150 Red, 56","2171.2942",True,"Red",100,75,"3578.27","56","54-58 CM",15,4,"R","2146.962","H","U","Road-150","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
315,"BK-R68R-58",2,"LB","CM","Road-450 Red, 58","884.7083",True,"Red",100,75,"1457.99","58","54-58 CM",18,4,"R","874.794","M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
316,"BK-R68R-60",2,"LB","CM","Road-450 Red, 60","884.7083",True,"Red",100,75,"1457.99","60","60-62 CM",18,4,"R","874.794","M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
317,"BK-R68R-44",2,"LB","CM","Road-450 Red, 44","884.7083",True,"Red",100,75,"1457.99","44","42-46 CM",17,4,"R","874.794","M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
318,"BK-R68R-48",2,"LB","CM","Road-450 Red, 48","884.7083",True,"Red",100,75,"1457.99","48","48-52 CM",17,4,"R","874.794","M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
319,"BK-R68R-52",2,"LB","CM","Road-450 Red, 52","884.7083",True,"Red",100,75,"1457.99","52","48-52 CM",17,4,"R","874.794","M","U","Road-450","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
320,"BK-R50R-58",2,"LB","CM","Road-650 Red, 58","413.1463",True,"Red",100,75,"699.0982","58","54-58 CM",20,4,"R","419.4589","L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
321,"BK-R50R-58",2,"LB","CM","Road-650 Red, 58","486.7066",True,"Red",100,75,"782.99","58","54-58 CM",20,4,"R","469.794","L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
322,"BK-R50R-60",2,"LB","CM","Road-650 Red, 60","413.1463",True,"Red",100,75,"699.0982","60","60-62 CM",20,4,"R","419.4589","L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
323,"BK-R50R-60",2,"LB","CM","Road-650 Red, 60","486.7066",True,"Red",100,75,"782.99","60","60-62 CM",20,4,"R","469.794","L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
324,"BK-R50R-62",2,"LB","CM","Road-650 Red, 62","413.1463",True,"Red",100,75,"699.0982","62","60-62 CM",20,4,"R","419.4589","L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
325,"BK-R50R-62",2,"LB","CM","Road-650 Red, 62","486.7066",True,"Red",100,75,"782.99","62","60-62 CM",20,4,"R","469.794","L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2006-07-01 00:00:00.000,"6/30/2003","",1,"Bikes","Road Bikes"
326,"BK-R50R-44",2,"LB","CM","Road-650 Red, 44","413.1463",True,"Red",100,75,"699.0982","44","42-46 CM",19,4,"R","419.4589","L","U","Road-650","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",2005-07-01 00:00:00.000,"6/30/2002","",1,"Bikes","Road Bikes"
